"sim","scenario","Rand","Nrct_rate","ROB_srt","bias_pattern","low_rct","unclear_rct","high_rct","low_obs","unclear_obs","high_obs","mean_true_bias","mean_abs_true_bias","bias","coverage","CIw","Rhat","bias_naive","coverage_naive","CIw_naive","R_naive","bias_rct_est","coverage_rct","CIw_rct","R_rct","bias_obs_est","coverage_obs","CIw_obs","R_rct.1"
1,"rand=1-1_rate=2_ROB=L_UH_Bias=Rct-NRE Moderate","1-1",2,"L_UH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.104058438818312,0.10570271621831,-0.124818505760699,TRUE,0.502205529383368,1.0010961119858,-0.247905820890203,FALSE,0.431125720921332,1.0009895900822,-0.0626554283157139,TRUE,0.586243375992632,1.0010332765044,-0.346906933347879,FALSE,0.65263758148608,1.00105059841163
2,"rand=1-1_rate=2_ROB=L_UH_Bias=Rct-NRE Moderate","1-1",2,"L_UH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0902313665228208,0.0965784324907411,-0.0960217554101015,TRUE,0.513027850197071,1.00130156973752,-0.180551529530021,TRUE,0.413572468294483,1.00099258263626,-0.110093623017992,TRUE,0.594722695384354,1.00098634356902,-0.213211976099609,TRUE,0.641256087136798,1.00101152244047
3,"rand=1-1_rate=2_ROB=L_UH_Bias=Rct-NRE Moderate","1-1",2,"L_UH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.101759208606015,0.103114506947739,-0.0428340593141081,TRUE,0.451195076597739,1.00101236079234,-0.0876175743681187,TRUE,0.320145491707966,1.00098770403419,-0.117135863964287,TRUE,0.648904864196076,1.00103011318234,-0.0778045562202239,TRUE,0.42100670243553,1.00099027319867
4,"rand=1-1_rate=2_ROB=L_UH_Bias=Rct-NRE Moderate","1-1",2,"L_UH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0997158000683103,0.100621643752258,-0.116536135001125,TRUE,0.56541538726659,1.00099469703143,-0.147518004702597,TRUE,0.420006184036824,1.00098717262189,0.0358634092802276,TRUE,0.567075084209672,1.00098818352204,-0.250212406148983,TRUE,0.623100903372425,1.00100261991851
5,"rand=1-1_rate=2_ROB=L_UH_Bias=Rct-NRE Moderate","1-1",2,"L_UH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.102471175350096,0.104050616601886,-0.117693077865252,TRUE,0.455617571119526,1.00098630515178,-0.133631112965159,FALSE,0.27844697562891,1.00100711489326,-0.212567010653493,TRUE,0.661928848798344,1.00098614116416,-0.112760131849266,TRUE,0.337122624686464,1.00098617127721
6,"rand=1-1_rate=2_ROB=L_UH_Bias=Rct-NRE Moderate","1-1",2,"L_UH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.101462492078373,0.102569221681267,0.0401000169062905,TRUE,0.48769759648721,1.00116886906403,-0.000852500074198792,TRUE,0.358962284445238,1.00108297279142,-0.0525249408577309,TRUE,0.718238250589567,1.00098789538843,0.0207002159806767,TRUE,0.474679089591713,1.00099314241232
7,"rand=1-1_rate=2_ROB=L_UH_Bias=Rct-NRE Moderate","1-1",2,"L_UH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0861389236991705,0.093525337479959,-0.0141912769769998,TRUE,0.526438808040763,1.00110217292246,-0.0596555266486705,TRUE,0.439291591702621,1.00101612058255,-0.0265226457381198,TRUE,0.601730774204715,1.00113438108923,-0.0890653482298784,TRUE,0.697732138732763,1.00098892621564
8,"rand=1-1_rate=2_ROB=L_UH_Bias=Rct-NRE Moderate","1-1",2,"L_UH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0882503492289486,0.0904609119447551,0.108268175632225,TRUE,0.476997374439075,1.00125734980923,0.0775007307697312,TRUE,0.353081758953819,1.00103722035182,-0.0577444219812118,TRUE,0.716978982860461,1.00098859728277,0.133012158328417,TRUE,0.43773161108739,1.00106537579978
9,"rand=1-1_rate=2_ROB=L_UH_Bias=Rct-NRE Moderate","1-1",2,"L_UH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.112354315690981,0.113995842600295,-0.147540883993817,TRUE,0.486880088619977,1.00105307032637,-0.2842226404341,FALSE,0.411903612480834,1.0010057897299,-0.135680810021058,TRUE,0.607494154622709,1.00121252596041,-0.34889197063935,FALSE,0.599114862856077,1.00098608974661
10,"rand=1-1_rate=2_ROB=L_UH_Bias=Rct-NRE Moderate","1-1",2,"L_UH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.10107977215763,0.101786393511796,-0.0596518486544177,TRUE,0.516571417519083,1.00098713388505,-0.103413264988489,TRUE,0.451012946516896,1.00100313066387,-0.057357783205185,TRUE,0.584253709967727,1.00162041142482,-0.13897016428188,TRUE,0.73041307583632,1.001038397842
