"sim","scenario","Rand","Nrct_rate","ROB_srt","bias_pattern","low_rct","unclear_rct","high_rct","low_obs","unclear_obs","high_obs","mean_true_bias","mean_abs_true_bias","bias","coverage","CIw","Rhat","bias_naive","coverage_naive","CIw_naive","R_naive","bias_rct_est","coverage_rct","CIw_rct","R_rct","bias_obs_est","coverage_obs","CIw_obs","R_rct.1"
1,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.193026909813478,0.193026909813478,-0.400245561174605,FALSE,0.725424138316016,1.00132686713546,-0.258941350079581,FALSE,0.414750686462608,1.00099588023344,-0.258383873486602,TRUE,0.778912063239944,1.00107093723693,-0.260606166119685,FALSE,0.554418080828019,1.00100318197456
2,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.216862677690804,0.216862677690804,-0.250772194087829,TRUE,0.610343651374507,1.00112005201914,-0.284287791753993,FALSE,0.386232876777364,1.00098733845971,-0.208006689776854,TRUE,0.707489654714981,1.00099996584023,-0.310497524616232,FALSE,0.51527856038426,1.00098676859624
3,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.209105972452991,0.209105972452991,-0.0249360758033492,TRUE,0.62973151617261,1.00120496565725,-0.249524607131253,TRUE,0.573879296999434,1.00100972800483,0.010826580107528,TRUE,0.582143708020149,1.00123756092336,-0.406631487902544,TRUE,0.994099003535298,1.00099692383029
4,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.223913581345292,0.223913581345292,-0.172126454252402,TRUE,0.724455506423148,1.00100705898,-0.288207631829534,FALSE,0.518301545313482,1.00102305385112,-0.0146035603737087,TRUE,0.718401597119628,1.00150824805568,-0.445576824510303,FALSE,0.729378691931182,1.0009937606746
5,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.237405138818735,0.237405138818735,0.0330719356854049,TRUE,0.538648319292711,1.00111981337886,-0.179548742474372,TRUE,0.46947419691328,1.00098600235778,-0.288138823356484,TRUE,1.20401009134276,1.00098599408006,-0.138234436406018,TRUE,0.547095251248211,1.00100253114358
6,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.225032592100684,0.225032592100684,-0.453982478898121,FALSE,0.696761772302653,1.00137225145173,-0.429044846221745,FALSE,0.407525978330801,1.00099116785235,-0.396776477198193,FALSE,0.805375652071884,1.00109487469381,-0.437100889239369,FALSE,0.538402009422735,1.00099689773459
7,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.214906970424022,0.214906970424022,-0.355328460369092,FALSE,0.599086591905966,1.00099437844011,-0.332188101003497,FALSE,0.309426886911165,1.00099745177619,-0.243908375621634,TRUE,0.81737818207393,1.0010563340915,-0.350175153567529,FALSE,0.363643904813067,1.00104227937371
8,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.208358908627927,0.208358908627927,-0.258940389254616,FALSE,0.582072459043205,1.00106968773628,-0.381680918208538,FALSE,0.404990765101046,1.00102628372029,-0.387533181907205,TRUE,0.954623228828969,1.00098599034002,-0.378275915027743,FALSE,0.488787596150393,1.00100103007846
9,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.203717774846639,0.203717774846639,-0.177458445330321,TRUE,0.604615781291093,1.00104190184679,-0.238130526050348,FALSE,0.40100618926693,1.00099063497784,-0.23510854337117,TRUE,0.742804044161173,1.00120245711605,-0.239041997307905,TRUE,0.539232896272411,1.00099316685122
10,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.202302158164721,0.202302158164721,-0.195991102973632,TRUE,0.510845916658751,1.00102238525011,-0.325373742518814,FALSE,0.36277701866366,1.00099437635925,-0.349337962687471,FALSE,0.787067563939556,1.00115796214059,-0.319679648828215,FALSE,0.467896843539044,1.00100161215089
11,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.21701851265498,0.21701851265498,-0.415237028159743,FALSE,0.770123206020913,1.00099842521667,-0.334909236352573,FALSE,0.461105601376782,1.00098789272724,-0.429336777202264,FALSE,0.92520602032892,1.00099494901929,-0.299448829440599,FALSE,0.605527603351574,1.00098881798425
12,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.202998708884431,0.202998708884431,-0.167892736699023,TRUE,0.574988624396005,1.00100450788903,-0.216367128506479,FALSE,0.36821142064175,1.00098696197557,-0.120790397572192,TRUE,0.677245011044561,1.00165462685891,-0.248746388008695,FALSE,0.496921435871131,1.00098599339429
13,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.202546388442962,0.202546388442962,-0.0828055871642197,TRUE,0.494660552936391,1.00101844032158,-0.249863134687663,FALSE,0.418704908162475,1.00099018531339,0.0260031703300679,TRUE,0.68492698575837,1.0010550171267,-0.364164564455822,FALSE,0.520036294730416,1.00100006562577
14,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.20262900272224,0.20262900272224,-0.316073450378327,FALSE,0.635272538197218,1.00114805477284,-0.441592228964704,FALSE,0.444222537438803,1.00100957882376,-0.262452844487747,TRUE,0.688692433759393,1.00108665327832,-0.508975022843879,FALSE,0.628135965343055,1.0009892013406
15,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.209232970628319,0.209232970628319,-0.2280507570146,TRUE,0.688990486751507,1.00098874069789,-0.225490256514348,FALSE,0.458137958323327,1.00100652294077,-0.34558034283855,TRUE,0.935264625309215,1.00100465261152,-0.170498270322331,TRUE,0.596880293538563,1.00100021050088
16,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.214182846229148,0.214182846229148,-0.180100679550439,TRUE,0.68637922866614,1.00114266593753,-0.218130383280212,TRUE,0.489756421591272,1.00098600844535,-0.207595645662413,TRUE,0.783445144103406,1.00117447748838,-0.225270481636455,TRUE,0.699401703730898,1.00098817092764
17,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.200318322333369,0.200318322333369,-0.304496890494781,FALSE,0.630320118231291,1.00103591894842,-0.358412498588628,FALSE,0.369193031729357,1.00107662961732,-0.0800346297211085,TRUE,0.594283966955227,1.00180719629415,-0.453761813133643,FALSE,0.475702476426012,1.00099045961549
18,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.204334821574656,0.204334821574656,-0.309591307378281,FALSE,0.676523012061813,1.00098636283227,-0.372342180679358,FALSE,0.434374169017955,1.00098856012094,-0.278360360376317,TRUE,0.892497894725973,1.00109927960269,-0.40606575203935,FALSE,0.545842287889265,1.00102828614155
19,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.220518254330787,0.220518254330787,-0.183779454792869,TRUE,0.649573973485279,1.00112735815438,-0.349076566431805,FALSE,0.51287706988332,1.00102338237705,-0.102001774474485,TRUE,0.719046039961597,1.00101480614306,-0.464738371688277,FALSE,0.729026151380497,1.00100606713257
20,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.189239064341908,0.189239064341908,-0.297274720972262,FALSE,0.681359806821478,1.00102270046632,-0.22300657642676,FALSE,0.420128404683802,1.00098723719231,-0.392677560216904,FALSE,0.710952594752038,1.00100017268457,-0.162210472455652,TRUE,0.600079518854722,1.00099859577052
21,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.212162573248993,0.212162573248993,-0.472965309685986,FALSE,0.758765262998708,1.00113026424246,-0.498161767617767,FALSE,0.474172617524429,1.00105828345838,-0.339022522300835,TRUE,0.984511352547312,1.00099248624823,-0.552043561171331,FALSE,0.605752640449903,1.00100111062165
22,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.214304799435126,0.214304799435126,-0.100383134839761,TRUE,0.617823764223407,1.0011232912445,-0.174113301961763,TRUE,0.430836250631597,1.0010004939653,-0.0596817863563761,TRUE,0.707873176759936,1.001020799354,-0.226977102179601,TRUE,0.610169148978783,1.00107518529234
23,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.223492444126143,0.223492444126143,-0.279013389475548,FALSE,0.629120104765338,1.00125540386037,-0.404601649541625,FALSE,0.463598543332064,1.00100845211692,-0.442959906215846,FALSE,0.783854017288089,1.00099843752935,-0.387916027507271,FALSE,0.671388736694645,1.00098770804514
24,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.207589064626588,0.207589064626588,-0.125411281897722,TRUE,0.507523047344636,1.00099161166621,-0.200574150386121,FALSE,0.304253581982624,1.00108514881987,-0.323822110311867,TRUE,0.790143575610731,1.00104703506142,-0.175407734004805,FALSE,0.365304262351151,1.00098989636313
25,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.215120697428966,0.215120697428966,-0.319491744696546,FALSE,0.623797135321144,1.00123017912697,-0.281604813594377,FALSE,0.339012746709373,1.00098767851625,-0.501148023879636,FALSE,0.858871093008231,1.00099162326731,-0.23046694801641,FALSE,0.393052609071856,1.00099052420844
26,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.210045525376552,0.210045525376552,-0.36486635988769,FALSE,0.742143631462559,1.00110570075113,-0.391487123249242,FALSE,0.507195011557288,1.00102063786338,-0.410089179848651,FALSE,0.806781816382458,1.00100719582484,-0.381326537090532,FALSE,0.744190200576558,1.00100274774576
27,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.226638582535475,0.226638582535475,-0.342529649067326,FALSE,0.687752875316807,1.00157447464561,-0.33428771197032,FALSE,0.40596256443529,1.00100037858007,-0.187162457118937,TRUE,0.742325153812957,1.00159510476843,-0.384879991937665,FALSE,0.538170067830896,1.00098769513462
28,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.219133864138779,0.219133864138779,-0.253474686083169,TRUE,0.644274468121614,1.00100443803466,-0.377118490838211,FALSE,0.476175992361788,1.00100931370934,-0.187124643820807,TRUE,0.660826943636493,1.00098716386311,-0.467042422135259,FALSE,0.722906563490008,1.00099671131968
29,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.199831560719528,0.199831560719528,-0.29381021598697,TRUE,0.762615599817727,1.00099012777648,-0.226258007740023,FALSE,0.464264936914132,1.00099287800499,-0.276472598723115,TRUE,0.899693465473415,1.00111818226609,-0.205888066062844,TRUE,0.616635267495936,1.00098635177209
30,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.214942349039828,0.214942349039828,-0.407127914313593,FALSE,0.823359129169303,1.00108840547804,-0.494138767177098,FALSE,0.600440973828073,1.00101095769196,-0.286075865344102,TRUE,0.876619333228142,1.00103251080924,-0.601497321700719,FALSE,0.882057974436749,1.00101771717055
31,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.207806239862697,0.207806239862697,-0.223889614659977,TRUE,0.683304925188856,1.00098600948079,-0.23013552797607,FALSE,0.430726706027102,1.00100320535277,-0.302594574656506,TRUE,0.961911634448121,1.00101300387116,-0.202611696019641,TRUE,0.536432019754113,1.00101894628506
32,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.20755736802065,0.20755736802065,-0.363469323968551,FALSE,0.728644368766878,1.00102067086567,-0.518635818765697,FALSE,0.554877984512839,1.00098982718446,-0.592299131742875,FALSE,0.948064018516389,1.0011052471558,-0.480466564801983,FALSE,0.772512344982708,1.00102186923242
33,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.212958923195021,0.212958923195021,-0.328562852770121,FALSE,0.652967503792916,1.00122105233789,-0.349977445001538,FALSE,0.385920717869487,1.00102088571718,-0.477898778840593,FALSE,0.878095063447165,1.00098623257853,-0.315262575222615,FALSE,0.481113075935313,1.00098750648491
34,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.198765202707143,0.198765202707143,-0.150134304696234,TRUE,0.576802679234407,1.00098650625114,-0.247184153937186,FALSE,0.399305023823475,1.00099012587549,-0.115615292457546,TRUE,0.941354016487245,1.00114708309651,-0.291683983883437,FALSE,0.466477589333862,1.00098710649633
35,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.222111538061627,0.222111538061627,-0.335456999461136,FALSE,0.672023958828086,1.00103846735766,-0.355663972185215,FALSE,0.420654786072574,1.0009946041809,-0.30230150664408,TRUE,0.852349330049155,1.0010346395294,-0.374147703871188,FALSE,0.552099628621126,1.00098664618593
36,"rand=1-2_rate=2_ROB=LH_Bias=Rct20_NRE20-35","1-2",2,"LH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.221516294934178,0.221516294934178,-0.195577026387941,TRUE,0.584264633926527,1.00102201582855,-0.297877381404562,FALSE,0.383881315416104,1.0009912703495,-0.155123003973549,TRUE,0.778791110010753,1.00141648703648,-0.347315429355719,FALSE,0.478660764406753,1.00102581145161
