"sim","scenario","Rand","Nrct_rate","ROB_srt","bias_pattern","low_rct","unclear_rct","high_rct","low_obs","unclear_obs","high_obs","mean_true_bias","mean_abs_true_bias","bias","coverage","CIw","Rhat","bias_naive","coverage_naive","CIw_naive","R_naive","bias_rct_est","coverage_rct","CIw_rct","R_rct","bias_obs_est","coverage_obs","CIw_obs","R_rct.1"
1,"rand=1-1_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-1",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.111347411326014,0.11289037429477,-0.049607489967352,TRUE,0.519654859685726,1.00099012717679,-0.188231695777915,TRUE,0.428058981320503,1.00111189155145,-0.0469956536862848,TRUE,0.509421434914841,1.00100245295796,-0.295265293023258,TRUE,0.864731867896739,1.00100536909305
2,"rand=1-1_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-1",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.104220598211612,0.105656586878624,0.0165854170230819,TRUE,0.603776602216199,1.00107889131975,-0.0859213023015186,TRUE,0.444097157445251,1.00099960926773,-0.0889843349584272,TRUE,0.691006879124749,1.00107543322802,-0.0843831979074734,TRUE,0.759363770234893,1.00100531570907
3,"rand=1-1_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-1",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0937848137170495,0.0945773081203302,-0.162095603260373,TRUE,0.712853571496098,1.00100096237086,-0.208927170901783,TRUE,0.53875594345848,1.00099865342671,-0.132666210460196,TRUE,0.637326565951912,1.00104754735138,-0.289294071652719,TRUE,1.16668278517268,1.00098878432413
4,"rand=1-1_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-1",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0999662525840415,0.100338671861128,-0.0454551261698026,TRUE,0.588411198888458,1.00099876366837,-0.102894677430972,TRUE,0.385615166488373,1.0009874497865,-0.03087494517568,TRUE,0.555349433075545,1.00104413047242,-0.15230784356004,TRUE,0.67740570523456,1.00099049647583
5,"rand=1-1_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-1",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.113685353335802,0.116630648378762,-0.121981228184306,TRUE,0.564052625301683,1.00114418083386,-0.149347887941854,TRUE,0.363641474315224,1.00112004872897,-0.0168272081693621,TRUE,0.509656918605909,1.00099155325303,-0.232518031987071,TRUE,0.598007927551524,1.00098614393416
6,"rand=1-1_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-1",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.109389821141323,0.110340395189343,-0.016125577676126,TRUE,0.562047190262788,1.00098964970517,-0.0922808105270287,TRUE,0.418497277042929,1.00099740296594,-0.104604157733559,TRUE,0.583981346840906,1.00098778025214,-0.0866639297554732,TRUE,0.794295437781617,1.0010574032007
7,"rand=1-1_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-1",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.127463735612118,0.129730013062651,0.0386429923579213,TRUE,0.500868612476947,1.00099936870548,-0.0466263852886135,TRUE,0.36627808790177,1.00099716533007,-0.0708989626509564,TRUE,0.526671300892754,1.00098773433736,-0.0347557809806149,TRUE,0.691588492275279,1.00099072149724
8,"rand=1-1_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-1",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.117285352691609,0.118962607979392,-0.234361853455969,TRUE,0.60042881437536,1.00101295893468,-0.267107832256963,FALSE,0.36702029771722,1.00102532711304,-0.21284589680506,TRUE,0.662435405227393,1.00102826848464,-0.29338125860307,FALSE,0.541243295943132,1.00098935629387
9,"rand=1-1_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-1",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.100530596240796,0.102923195751782,-0.0551487308796115,TRUE,0.521814114342185,1.00101003408174,-0.171200858933945,TRUE,0.391092474023596,1.00098892922338,-0.183118908150456,TRUE,0.760529501486103,1.00100296469743,-0.167015664581626,TRUE,0.524189511472192,1.00100774713713
10,"rand=1-1_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-1",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.128304828200442,0.128992630521919,-0.151240392877376,TRUE,0.618831944539978,1.00099097118988,-0.088422648345432,TRUE,0.443219243926395,1.00106587246588,0.171901948215875,TRUE,0.583140017212995,1.00098669514298,-0.310921091194392,FALSE,0.413265354558096,1.00098620303204
