"sim","scenario","Rand","Nrct_rate","ROB_srt","bias_pattern","low_rct","unclear_rct","high_rct","low_obs","unclear_obs","high_obs","mean_true_bias","mean_abs_true_bias","bias","coverage","CIw","Rhat","bias_naive","coverage_naive","CIw_naive","R_naive","bias_rct_est","coverage_rct","CIw_rct","R_rct","bias_obs_est","coverage_obs","CIw_obs","R_rct.1"
1,"rand=1-2_rate=2_ROB=L_UH_Bias=Rct20_NRE20-35","1-2",2,"L_UH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.214811814038743,0.214811814038743,-0.309501667139153,FALSE,0.578722337596885,1.00099834851436,-0.32094611744973,FALSE,0.403407136105821,1.0010275315237,-0.37463772825692,FALSE,0.815772313482035,1.00107688528308,-0.300946241895426,FALSE,0.522936343584728,1.00099920431612
2,"rand=1-2_rate=2_ROB=L_UH_Bias=Rct20_NRE20-35","1-2",2,"L_UH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.194963746338426,0.194963746338426,-0.0521979678208626,TRUE,0.530456378791058,1.0009958122888,-0.113294935099492,TRUE,0.442500965424106,1.00099270436765,0.00331247222596265,TRUE,0.644830427561638,1.00098857078769,-0.184155235097835,TRUE,0.682371286752744,1.00099018716779
3,"rand=1-2_rate=2_ROB=L_UH_Bias=Rct20_NRE20-35","1-2",2,"L_UH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.189590460813028,0.189590460813028,-0.211258001425431,TRUE,0.608343121492761,1.00187142312522,-0.222060032528445,FALSE,0.470087215021626,1.00098686372645,-0.29339498374428,TRUE,0.694234543627039,1.00204896651939,-0.18642642484894,TRUE,0.717177944981009,1.00100137649614
4,"rand=1-2_rate=2_ROB=L_UH_Bias=Rct20_NRE20-35","1-2",2,"L_UH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.189957890325569,0.189957890325569,-0.390258471955005,FALSE,0.662534442587245,1.00110536481596,-0.343454068188939,FALSE,0.418479166712842,1.00102226607891,-0.175293450266873,TRUE,0.804577252715111,1.00099304887487,-0.408964448099244,FALSE,0.532719202090842,1.00100346072786
5,"rand=1-2_rate=2_ROB=L_UH_Bias=Rct20_NRE20-35","1-2",2,"L_UH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.198431609265781,0.198431609265781,-0.204706579205046,TRUE,0.569643539277466,1.00100159882382,-0.20588652133341,FALSE,0.400335472695018,1.00102689975147,-0.200621417607745,TRUE,0.628542457958141,1.00131150026421,-0.211223635671213,TRUE,0.59352842379922,1.00103361700888
6,"rand=1-2_rate=2_ROB=L_UH_Bias=Rct20_NRE20-35","1-2",2,"L_UH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.194330589685062,0.194330589685062,-0.266625331566248,FALSE,0.558420795398291,1.00112506105788,-0.242275381703611,FALSE,0.408478525513684,1.0010047578577,-0.209243536579647,TRUE,0.642562059209895,1.00100623773988,-0.247629845256468,TRUE,0.596395277208634,1.00099629051371
7,"rand=1-2_rate=2_ROB=L_UH_Bias=Rct20_NRE20-35","1-2",2,"L_UH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.201297522166434,0.201297522166434,-0.391233669140062,FALSE,0.618144270343538,1.00098618819561,-0.385547034834732,FALSE,0.375241285339897,1.0010188897851,-0.327744838461511,TRUE,0.92646342415113,1.00105582045166,-0.397840344138948,FALSE,0.438783640801881,1.00098609753447
8,"rand=1-2_rate=2_ROB=L_UH_Bias=Rct20_NRE20-35","1-2",2,"L_UH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.199413139935124,0.199413139935124,-0.274718590797906,FALSE,0.610210993266585,1.00105007951792,-0.291429013306561,FALSE,0.480047714363168,1.00098692207421,-0.482036092516664,FALSE,0.890172021233364,1.00117348717652,-0.209092715012529,TRUE,0.618537385805384,1.00098657310544
9,"rand=1-2_rate=2_ROB=L_UH_Bias=Rct20_NRE20-35","1-2",2,"L_UH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.199110341683749,0.199110341683749,-0.371260140756359,FALSE,0.590418289483142,1.00099901995074,-0.357166964355711,FALSE,0.32495123091888,1.00104947769164,-0.294186418979878,TRUE,1.02090806909179,1.00106264393196,-0.368809968015818,FALSE,0.356264619166004,1.00099357086118
10,"rand=1-2_rate=2_ROB=L_UH_Bias=Rct20_NRE20-35","1-2",2,"L_UH","Rct20_NRE20-35",0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.182321556793955,0.300104592450338,0.193890709080372,0.193890709080372,-0.106290248973975,TRUE,0.498553775279084,1.00102800129967,-0.125738605594769,TRUE,0.3892388761853,1.00104035949486,-0.131326373842682,TRUE,0.568092261883776,1.00099521727884,-0.125328267602722,TRUE,0.607280687635971,1.00113327723631
