"sim","scenario","Rand","Nrct_rate","ROB_srt","bias_pattern","low_rct","unclear_rct","high_rct","low_obs","unclear_obs","high_obs","mean_true_bias","mean_abs_true_bias","bias","coverage","CIw","Rhat","bias_naive","coverage_naive","CIw_naive","R_naive","bias_rct_est","coverage_rct","CIw_rct","R_rct","bias_obs_est","coverage_obs","CIw_obs","R_rct.1"
1,"rand=1-1_rate=3_ROB=LH_Bias=NRE strong","1-1",3,"LH","NRE strong",0,0.048790164169432,0.0953101798043249,0.048790164169432,0.182321556793955,0.300104592450338,0.132472914007986,0.133197086457847,0.0774600913762685,TRUE,0.477779924494607,1.00118753023075,-0.039447877271549,TRUE,0.338469743953442,1.00098890677319,-0.198979280937347,TRUE,0.9415538709542,1.00102494726812,-0.010371050803601,TRUE,0.390886256962381,1.00099237564451
2,"rand=1-1_rate=3_ROB=LH_Bias=NRE strong","1-1",3,"LH","NRE strong",0,0.048790164169432,0.0953101798043249,0.048790164169432,0.182321556793955,0.300104592450338,0.145043663057278,0.147225200240269,-0.0969474559677397,TRUE,0.639214836648367,1.0010127987375,-0.239114250293697,FALSE,0.515336106937221,1.00104221685378,-0.0949444924748193,TRUE,0.8714033355029,1.00101383496936,-0.284050439467508,TRUE,0.685662523657381,1.00100072368242
3,"rand=1-1_rate=3_ROB=LH_Bias=NRE strong","1-1",3,"LH","NRE strong",0,0.048790164169432,0.0953101798043249,0.048790164169432,0.182321556793955,0.300104592450338,0.126349576664972,0.126606447547388,0.0326751451968244,TRUE,0.481738001718444,1.00099537781482,-0.11297819019204,TRUE,0.360387763257117,1.00098760605193,-0.00759277900721189,TRUE,1.00028979706355,1.00108992528556,-0.132368756654749,TRUE,0.420274300766396,1.00098659269632
4,"rand=1-1_rate=3_ROB=LH_Bias=NRE strong","1-1",3,"LH","NRE strong",0,0.048790164169432,0.0953101798043249,0.048790164169432,0.182321556793955,0.300104592450338,0.142590947634318,0.145049316231633,-0.14556157120365,TRUE,0.616191342729966,1.00098663339548,-0.22500201752856,FALSE,0.411548779039166,1.00104563533002,-0.102028059944961,TRUE,0.884095479845691,1.00106482699119,-0.254117897450277,FALSE,0.512210483038667,1.00100437717328
5,"rand=1-1_rate=3_ROB=LH_Bias=NRE strong","1-1",3,"LH","NRE strong",0,0.048790164169432,0.0953101798043249,0.048790164169432,0.182321556793955,0.300104592450338,0.122947192969689,0.125722904281593,-0.2355547573648,TRUE,0.673962491245224,1.00110535933292,-0.285426127447025,FALSE,0.406205234958131,1.00101590826388,-0.256943801199973,TRUE,1.66522629111638,1.00099689423304,-0.292805394681041,FALSE,0.436304920911989,1.0009863421877
6,"rand=1-1_rate=3_ROB=LH_Bias=NRE strong","1-1",3,"LH","NRE strong",0,0.048790164169432,0.0953101798043249,0.048790164169432,0.182321556793955,0.300104592450338,0.135980858745759,0.136292168285094,0.0447092219732158,TRUE,0.541002790334808,1.00111826076369,-0.102693331336659,TRUE,0.412256219726426,1.00100002162825,0.0804732231450116,TRUE,1.03829908213517,1.00098609403007,-0.149388231350805,TRUE,0.487299052932976,1.00098945391468
7,"rand=1-1_rate=3_ROB=LH_Bias=NRE strong","1-1",3,"LH","NRE strong",0,0.048790164169432,0.0953101798043249,0.048790164169432,0.182321556793955,0.300104592450338,0.117475283984459,0.118328974050806,-0.167522225277741,TRUE,0.659020954522501,1.0010252140413,-0.227199818591007,FALSE,0.420681110399444,1.00100043920034,-0.256619676150389,TRUE,1.57040280953986,1.0009883772032,-0.219399009205971,FALSE,0.453332725094142,1.00101428780981
8,"rand=1-1_rate=3_ROB=LH_Bias=NRE strong","1-1",3,"LH","NRE strong",0,0.048790164169432,0.0953101798043249,0.048790164169432,0.182321556793955,0.300104592450338,0.117699332703159,0.118571561812536,-0.181137722938617,TRUE,0.621131017544324,1.00103667843632,-0.214938281767831,FALSE,0.370911765551523,1.00099046367083,-0.421876764422106,TRUE,1.07917425745719,1.00116151122191,-0.177873078580253,TRUE,0.420714646376167,1.00103001546799
9,"rand=1-1_rate=3_ROB=LH_Bias=NRE strong","1-1",3,"LH","NRE strong",0,0.048790164169432,0.0953101798043249,0.048790164169432,0.182321556793955,0.300104592450338,0.142145434193499,0.143140650090842,-0.124414434626052,TRUE,0.627201448328167,1.00098821709175,-0.169094213815695,TRUE,0.392782284130221,1.00102487981455,-0.0344656466886302,TRUE,1.19511138204647,1.00101281531316,-0.198311895457475,TRUE,0.44107368211922,1.00099538675027
10,"rand=1-1_rate=3_ROB=LH_Bias=NRE strong","1-1",3,"LH","NRE strong",0,0.048790164169432,0.0953101798043249,0.048790164169432,0.182321556793955,0.300104592450338,0.138867100373928,0.138867100373928,-0.0358277140012071,TRUE,0.571591443593302,1.00110449869431,-0.0765604157142608,TRUE,0.365203436619788,1.00113854181092,-0.0478396540536625,TRUE,0.997366763466121,1.00101057414115,-0.0818782565675502,TRUE,0.433566358887364,1.00100967148194
