"sim","scenario","Rand","Nrct_rate","ROB_srt","bias_pattern","low_rct","unclear_rct","high_rct","low_obs","unclear_obs","high_obs","mean_true_bias","mean_abs_true_bias","bias","coverage","CIw","Rhat","bias_naive","coverage_naive","CIw_naive","R_naive","bias_rct_est","coverage_rct","CIw_rct","R_rct","bias_obs_est","coverage_obs","CIw_obs","R_rct.1"
1,"rand=1-1_rate=1.5_ROB=L_UH_Bias=No Bias","1-1",1.5,"L_UH","No Bias",0,0,0,0,0,0,0.00820822248683701,0.0256848564196871,-0.00186574253878447,TRUE,0.458666297620534,1.00133909202911,-0.0633564154399942,TRUE,0.328104961836983,1.00101212682376,-0.0273728370870161,TRUE,0.486365003744897,1.00130837106212,-0.0792750829963962,TRUE,0.590567223503834,1.00101735576743
2,"rand=1-1_rate=1.5_ROB=L_UH_Bias=No Bias","1-1",1.5,"L_UH","No Bias",0,0,0,0,0,0,0.0030968657052774,0.0303529604537627,0.0677508563662182,TRUE,0.43803446899507,1.00103557458744,0.0574715304157072,TRUE,0.28284282271174,1.00106834483043,0.185734484740967,TRUE,0.427501818705334,1.00115224371478,-0.0228564106726841,TRUE,0.383385100440984,1.00102166533359
3,"rand=1-1_rate=1.5_ROB=L_UH_Bias=No Bias","1-1",1.5,"L_UH","No Bias",0,0,0,0,0,0,-0.00707036009845033,0.0347206292698563,0.108322727562999,TRUE,0.43653730134679,1.00115564635789,0.124588813781302,TRUE,0.322337107295948,1.00099492432168,0.0188988620263884,TRUE,0.508003795604965,1.00104102268479,0.202922676208943,TRUE,0.501864563102981,1.00098730485197
4,"rand=1-1_rate=1.5_ROB=L_UH_Bias=No Bias","1-1",1.5,"L_UH","No Bias",0,0,0,0,0,0,-0.00103386880942841,0.0205225087473269,-0.0711878889252746,TRUE,0.531649791989694,1.00101731394409,-0.0348353613369681,TRUE,0.38241894300864,1.00099694938004,-0.136631661248281,TRUE,0.621800325781164,1.00100807223608,0.0428621850018006,TRUE,0.597503836862553,1.00099404034202
5,"rand=1-1_rate=1.5_ROB=L_UH_Bias=No Bias","1-1",1.5,"L_UH","No Bias",0,0,0,0,0,0,0.000619449783210514,0.0203106567909903,0.0152511067048313,TRUE,0.48120522662434,1.00099092774505,0.00204091573211762,TRUE,0.381238374498218,1.00099027662827,-0.0774354781003721,TRUE,0.476981577452465,1.00164244739933,0.0715386369611284,TRUE,0.743852124431119,1.00101489365401
6,"rand=1-1_rate=1.5_ROB=L_UH_Bias=No Bias","1-1",1.5,"L_UH","No Bias",0,0,0,0,0,0,-0.0107913162806702,0.0202869791272498,-0.175168277301458,TRUE,0.478185422724063,1.0009928757951,-0.0924090233921993,TRUE,0.335947955214874,1.00102511233821,-0.175147473006096,TRUE,0.513101290517925,1.00131081481923,-0.0351990618924387,TRUE,0.595325708200482,1.00101087961786
7,"rand=1-1_rate=1.5_ROB=L_UH_Bias=No Bias","1-1",1.5,"L_UH","No Bias",0,0,0,0,0,0,-0.00278983723562948,0.0210145264362696,-0.100600268884528,TRUE,0.488244179305805,1.00098653027055,-0.0816609261480519,TRUE,0.318055489818873,1.00098723971527,0.0286726386222551,TRUE,0.502103729563707,1.00105508608553,-0.152477664684539,TRUE,0.444456232086956,1.00104505855926
8,"rand=1-1_rate=1.5_ROB=L_UH_Bias=No Bias","1-1",1.5,"L_UH","No Bias",0,0,0,0,0,0,0.0057606427853183,0.0221370079730605,0.101176655344926,TRUE,0.505690152040561,1.00135672209768,0.0452644479654861,TRUE,0.434285548845183,1.00098677793609,0.181040921080537,TRUE,0.399209031320537,1.0012321783302,-0.136556433352977,TRUE,1.1393882026853,1.00098603936591
9,"rand=1-1_rate=1.5_ROB=L_UH_Bias=No Bias","1-1",1.5,"L_UH","No Bias",0,0,0,0,0,0,0.00103153566387142,0.0277751304705858,0.0967292410843663,TRUE,0.423773936818436,1.00099184936937,0.0874628411504683,TRUE,0.300511462201825,1.0009907083087,-0.0146884054630509,TRUE,0.538165065600907,1.00099448718129,0.148303752043046,TRUE,0.402161160805367,1.00098920808137
10,"rand=1-1_rate=1.5_ROB=L_UH_Bias=No Bias","1-1",1.5,"L_UH","No Bias",0,0,0,0,0,0,0.0093718697436019,0.018912986698602,-0.0479977333864428,TRUE,0.505379723685746,1.00103088996877,-0.0235188492912111,TRUE,0.352395722466248,1.00099028815965,0.0651027251244581,TRUE,0.44351869741248,1.00102378193756,-0.097587276745924,TRUE,0.675599534818464,1.00103255878709
