"sim","scenario","Rand","Nrct_rate","ROB_srt","bias_pattern","low_rct","unclear_rct","high_rct","low_obs","unclear_obs","high_obs","mean_true_bias","mean_abs_true_bias","bias","coverage","CIw","Rhat","bias_naive","coverage_naive","CIw_naive","R_naive","bias_rct_est","coverage_rct","CIw_rct","R_rct","bias_obs_est","coverage_obs","CIw_obs","R_rct.1"
1,"rand=1-2_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-2",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0995916433586851,0.101313865091404,-0.174473210463601,TRUE,0.614350963763861,1.00101110517704,-0.291320675214412,FALSE,0.435466988920748,1.00100275181045,-0.206832538101949,TRUE,0.620762365065283,1.00099437768903,-0.347599860631711,FALSE,0.780468264981826,1.00099924564331
2,"rand=1-2_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-2",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0872768395705684,0.0899638296865888,-0.105192039162821,TRUE,0.546949576147053,1.00101052734257,-0.171457074250938,TRUE,0.371095132969335,1.00098876046073,-0.0387317932497093,TRUE,0.575483680144898,1.00120020473315,-0.253612331663594,FALSE,0.560341041091416,1.00099550563669
3,"rand=1-2_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-2",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.106434747652688,0.106818903201631,-0.0586045632803895,TRUE,0.510814078597879,1.00113100988533,-0.152139011868622,TRUE,0.364607582184534,1.00113002519093,-0.0253261526771467,TRUE,0.505822305507401,1.00105979955673,-0.232931294829714,TRUE,0.625067601449334,1.00108002827948
4,"rand=1-2_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-2",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.085189406844622,0.0853708038045393,0.0314056322962538,TRUE,0.509944186738641,1.00098958914987,-0.0662479437870074,TRUE,0.400146534987673,1.00104985945267,0.0328619179320516,TRUE,0.461976149055025,1.00168839805775,-0.144991349134196,TRUE,0.857009188185789,1.0010241069989
5,"rand=1-2_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-2",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.101512521759906,0.103494153664142,-0.102307227263662,TRUE,0.579193148216972,1.00099218358756,-0.114751606769132,TRUE,0.359693396030526,1.00114100618621,-0.0482283953855602,TRUE,0.626225114831276,1.00098920166044,-0.153576005613874,TRUE,0.537785137807705,1.00100632139125
6,"rand=1-2_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-2",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0995165167042385,0.0999584997771812,-0.034691406548667,TRUE,0.496563767119614,1.0010543107826,-0.13916338812766,TRUE,0.339245377221321,1.00098686820942,-0.00830336118716879,TRUE,0.492950000558171,1.00146829749,-0.208847623282786,TRUE,0.576710160524268,1.00099227154369
7,"rand=1-2_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-2",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.104807706770478,0.106144459890968,-0.0711443797220257,TRUE,0.54280211975382,1.0011183924779,-0.157449338818036,TRUE,0.398579302039504,1.00105442305939,-0.100283549726157,TRUE,0.61398785424335,1.0009976182383,-0.201566181493545,TRUE,0.662525394656068,1.00098647295922
8,"rand=1-2_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-2",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0977802111204999,0.0990634447291243,0.186590607839508,TRUE,0.401829333832559,1.00100453829145,-0.199774480618561,TRUE,0.575126853876343,1.00105239435102,-0.283837112682528,TRUE,0.766998651914397,1.00100737321995,-0.120759838362789,TRUE,1.12020478433132,1.00099241053853
9,"rand=1-2_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-2",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.126674567921968,0.127305705018095,-0.13090722007716,TRUE,0.451444293076525,1.00102123822956,-0.109716329068009,FALSE,0.212057573986378,1.00098825732233,-0.144218672699503,TRUE,0.577761062256573,1.00104129967854,-0.102973999203543,TRUE,0.251100997682669,1.00105706733911
10,"rand=1-2_rate=1.5_ROB=LH_Bias=Rct-NRE Moderate","1-2",1.5,"LH","Rct-NRE Moderate",0,0.0953101798043249,0.139761942375159,0.048790164169432,0.182321556793955,0.300104592450338,0.0938160888623433,0.0947792234283759,-0.0503720095814382,TRUE,0.529500295473265,1.00098666396555,-0.142744469787075,TRUE,0.44760142119268,1.00098686965758,0.0308355962972331,TRUE,0.532231181959187,1.00101752140724,-0.304148876489257,TRUE,0.810817622005853,1.00100028556926
