"sim","scenario","Rand","Nrct_rate","ROB_srt","bias_pattern","low_rct","unclear_rct","high_rct","low_obs","unclear_obs","high_obs","mean_true_bias","mean_abs_true_bias","bias","coverage","CIw","Rhat","bias_naive","coverage_naive","CIw_naive","R_naive","bias_rct_est","coverage_rct","CIw_rct","R_rct","bias_obs_est","coverage_obs","CIw_obs","R_rct.1"
1,"rand=1-1_rate=3_ROB=LH_Bias=No Bias","1-1",3,"LH","No Bias",0,0,0,0,0,0,0.000811613822124783,0.0466200136822677,-0.0112250276096388,TRUE,0.545082546355892,1.00118398086564,-0.0922233560450711,TRUE,0.340319688526294,1.00099070845405,0.02217155856835,TRUE,1.05704022122973,1.0010327602293,-0.115048516954154,TRUE,0.388017977842632,1.00099353306493
2,"rand=1-1_rate=3_ROB=LH_Bias=No Bias","1-1",3,"LH","No Bias",0,0,0,0,0,0,0.0018023820333028,0.0380089853698731,0.128005999453518,TRUE,0.436636420460178,1.00098628990007,0.077998664720058,TRUE,0.291508991481102,1.00098612208335,-0.662989742749921,FALSE,1.37618086646255,1.00106019429878,0.165710707887121,FALSE,0.233643881010415,1.0009874881024
3,"rand=1-1_rate=3_ROB=LH_Bias=No Bias","1-1",3,"LH","No Bias",0,0,0,0,0,0,-0.00658934543745687,0.0346860149013667,0.25593170208822,FALSE,0.392762822123755,1.00099159723139,0.172571962575573,FALSE,0.278629998179235,1.00098792128609,0.205024971284637,TRUE,0.695067222088246,1.00100551552397,0.167184304235254,TRUE,0.332931164764525,1.00098601037553
4,"rand=1-1_rate=3_ROB=LH_Bias=No Bias","1-1",3,"LH","No Bias",0,0,0,0,0,0,0.00773897314246015,0.0370703932640772,-0.0322393374429688,TRUE,0.614295021102006,1.00109831048612,-0.00690662429170286,TRUE,0.360696468996142,1.00102788683443,-0.102765324806041,TRUE,1.29435295358066,1.00103705245293,0.0132518781893698,TRUE,0.397969893815883,1.0009997402819
5,"rand=1-1_rate=3_ROB=LH_Bias=No Bias","1-1",3,"LH","No Bias",0,0,0,0,0,0,0.0108940984897642,0.0292421298260288,0.0703684127579004,TRUE,0.488745141634105,1.00098837098972,0.0521066266927392,TRUE,0.292219771737223,1.00111089157939,0.0465906614040049,TRUE,0.889843932250738,1.00151988840885,0.0533205373916633,TRUE,0.332630648891536,1.00100923558658
6,"rand=1-1_rate=3_ROB=LH_Bias=No Bias","1-1",3,"LH","No Bias",0,0,0,0,0,0,1.95812263520111e-05,0.0340388787841183,0.124210069911063,TRUE,0.51136020806205,1.00099459387853,-0.0119627549240484,TRUE,0.391442880923814,1.00101470547802,0.295983595701274,TRUE,0.522739410158547,1.00102018497966,-0.100791329108226,TRUE,0.512122118459592,1.00098658934303
7,"rand=1-1_rate=3_ROB=LH_Bias=No Bias","1-1",3,"LH","No Bias",0,0,0,0,0,0,-0.00731841063804271,0.0245669989086765,0.185055659325605,TRUE,0.44210884325137,1.0014303804773,0.226447146587803,FALSE,0.258095659233927,1.00098685321212,0.131809181989181,TRUE,0.68332284650211,1.00099259772791,0.241727039150818,FALSE,0.303421334696376,1.00098604809547
8,"rand=1-1_rate=3_ROB=LH_Bias=No Bias","1-1",3,"LH","No Bias",0,0,0,0,0,0,-0.0113686829203117,0.0443901673613729,0.0420919236656138,TRUE,0.443109545846902,1.0010893978238,0.133462262425289,FALSE,0.238168059863651,1.00098620467425,0.162650550825997,TRUE,0.862280698203137,1.00098691173408,0.129149867873166,TRUE,0.263584258143941,1.00102405402198
9,"rand=1-1_rate=3_ROB=LH_Bias=No Bias","1-1",3,"LH","No Bias",0,0,0,0,0,0,0.00233527537726519,0.032465190685153,-0.0686754841354671,TRUE,0.485724664407171,1.00099353823998,0.0558246263368818,TRUE,0.255575989672989,1.00098644885235,-0.0551887892993077,TRUE,0.777806806690206,1.00157672194341,0.0741450628948183,TRUE,0.291066122712641,1.0010000830984
10,"rand=1-1_rate=3_ROB=LH_Bias=No Bias","1-1",3,"LH","No Bias",0,0,0,0,0,0,0.00572945153323204,0.0321450873883454,-0.0938211211568427,TRUE,0.498716470231685,1.00100276135389,-0.0684749263532949,TRUE,0.248416514748303,1.0010312831527,-0.00816286801653265,TRUE,0.702882997570995,1.00145777086526,-0.0763410367934887,TRUE,0.290959206579246,1.00098657051415
